"","X","Date","Subplot.ID","Species","moisture.avg","moisture.sterror"
"1",1,"21-05-18","S1P7B","Bis",10.76,1.4586295
"2",2,"21-05-18","S1P8B","Bis",9.32,1.0622617
"3",3,"21-05-18","S2P1D","Bis",10.52,1.3893884
"4",4,"21-05-18","S2P2D","Bis",11.24,1.1885285
"5",5,"21-05-18","S3P7B","Bis",9.16,1.5432433
"6",6,"21-05-18","S3P8C","Bis",10.18,1.3469967
"7",7,"21-05-18","S4P7B","Bis",10.34,0.8744141
"8",8,"21-05-18","S4P8D","Bis",8.775,0.3705289
"9",9,"21-05-18","S5P1C","Bis",10.16,0.6079474
"10",10,"21-05-18","S5P2A","Bis",8.625,0.4385107
"11",11,"21-05-18","S6P7D","Bis",8.7,0.9391486
"12",12,"21-05-18","S6P8C","Bis",5.7,1.143241
"13",13,"21-05-18","S1P7D","Dig",10.36,1.7923727
"14",14,"21-05-18","S1P8A","Dig",11.58,1.5647364
"15",15,"21-05-18","S2P1A","Dig",10.66,1.7557335
"16",16,"21-05-18","S2P2B","Dig",10.92,0.7657676
"17",17,"21-05-18","S3P7D","Dig",9.76,1.7747112
"18",18,"21-05-18","S3P8D","Dig",10.54,1.1902101
"19",19,"21-05-18","S4P7A","Dig",8.28,0.2477902
"20",20,"21-05-18","S4P8C","Dig",9.06,0.7222188
"21",21,"21-05-18","S5P1B","Dig",10.84,1.1029959
"22",22,"21-05-18","S5P2B","Dig",11.88,0.3168596
"23",23,"21-05-18","S6P7B","Dig",9.68,0.7116179
"24",24,"21-05-18","S6P8B","Dig",9.082,1.1731684
"25",25,"21-05-18","S1P7A","DigBis",11.88,0.6959885
"26",26,"21-05-18","S1P8C","DigBis",10.32,1.2302032
"27",27,"21-05-18","S2P1B","DigBis",10.46,1.020098
"28",28,"21-05-18","S2P2C","DigBis",13.44,0.4781213
"29",29,"21-05-18","S3P7C","DigBis",10.14,1.3937719
"30",30,"21-05-18","S3P8A","DigBis",8.44,0.9019978
"31",31,"21-05-18","S4P7C","DigBis",10.78,0.6658829
"32",32,"21-05-18","S4P8A","DigBis",10,1.196662
"33",33,"21-05-18","S5P1D","DigBis",10.66,0.5921149
"34",34,"21-05-18","S5P2C","DigBis",9.64,0.9113726
"35",35,"21-05-18","S6P7C","DigBis",9.02,0.7378347
"36",36,"21-05-18","S6P8A","DigBis",10.6,0.617252
"37",37,"21-05-18","S1P3C","Fes",10.04,1.2647529
"38",38,"21-05-18","S1P4A","Fes",8.58,0.8169455
"39",39,"21-05-18","S1P5C","Fes",7.28,0.7952358
"40",40,"21-05-18","S1P6B","Fes",6.72,1.0096534
"41",41,"21-05-18","S2P3C","Fes",8.22,0.9420191
"42",42,"21-05-18","S2P4C","Fes",7.44,0.8692526
"43",43,"21-05-18","S2P5B","Fes",7.32,1.6886089
"44",44,"21-05-18","S2P6D","Fes",6.92,0.2905168
"45",45,"21-05-18","S3P3D","Fes",7.4,0.6511528
"46",46,"21-05-18","S3P4B","Fes",7.26,0.5192302
"47",47,"21-05-18","S3P5D","Fes",8.34,0.7865113
"48",48,"21-05-18","S3P6B","Fes",9.88,1.5366847
"49",49,"21-05-18","S4P3B","Fes",8.64,0.2803569
"50",50,"21-05-18","S4P4C","Fes",9.2,0.6
"51",51,"21-05-18","S4P5A","Fes",9.58,0.5651548
"52",52,"21-05-18","S4P6A","Fes",8.2,0.8258329
"53",53,"21-05-18","S5P3A","Fes",7.74,0.9152049
"54",54,"21-05-18","S5P4A","Fes",8.66,0.5455273
"55",55,"21-05-18","S5P5D","Fes",8.24,0.6305553
"56",56,"21-05-18","S5P6C","Fes",8.18,0.2332381
"57",57,"21-05-18","S6P3D","Fes",8.32,0.5756735
"58",58,"21-05-18","S6P4C","Fes",8.34,0.5555178
"59",59,"21-05-18","S6P5D","Fes",9.725,2.5856576
"60",60,"21-05-18","S6P6B","Fes",7.76,0.5912698
"61",61,"21-05-18","S1P1C","Kan",14.575,1.3864673
"62",62,"21-05-18","S1P2D","Kan",11.96,0.4925444
"63",63,"21-05-18","S2P7C","Kan",10.6,1.8201648
"64",64,"21-05-18","S2P8D","Kan",11.4666667,0.2962731
"65",65,"21-05-18","S3P1D","Kan",10.675,1.1528046
"66",66,"21-05-18","S3P2A","Kan",9.92,1.3828955
"67",67,"21-05-18","S4P1D","Kan",10.74,0.9511046
"68",68,"21-05-18","S4P2C","Kan",9.975,0.5452446
"69",69,"21-05-18","S5P7C","Kan",8.74,1.0966312
"70",70,"21-05-18","S5P8D","Kan",11.46,0.7075309
"71",71,"21-05-18","S6P1B","Kan",10.28,1.4530657
"72",72,"21-05-18","S6P2A","Kan",10.52,1.4242191
"73",73,"21-05-18","S1P3B","KanWal",14.52,0.8446301
"74",74,"21-05-18","S1P4D","KanWal",11.68,1.3376846
"75",75,"21-05-18","S1P5A","KanWal",14.72,1.2535549
"76",76,"21-05-18","S1P6C","KanWal",12.7,1.3217413
"77",77,"21-05-18","S2P3D","KanWal",11.24,0.5249762
"78",78,"21-05-18","S2P4D","KanWal",14.02,1.2611106
"79",79,"21-05-18","S2P5D","KanWal",12.42,0.6770524
"80",80,"21-05-18","S2P6B","KanWal",10.7,1.4042792
"81",81,"21-05-18","S3P3C","KanWal",13.94,1.9009471
"82",82,"21-05-18","S3P4A","KanWal",13.44,1.1728598
"83",83,"21-05-18","S3P5B","KanWal",13.64,1.2135073
"84",84,"21-05-18","S3P6D","KanWal",14.18,1.0836974
"85",85,"21-05-18","S4P3A","KanWal",13.05,1.7955965
"86",86,"21-05-18","S4P4B","KanWal",13.04,0.7201389
"87",87,"21-05-18","S4P5D","KanWal",14.44,1.027424
"88",88,"21-05-18","S4P6B","KanWal",12.92,0.9079648
"89",89,"21-05-18","S5P3B","KanWal",12.25,1.4980543
"90",90,"21-05-18","S5P4C","KanWal",14.3,1.6679329
"91",91,"21-05-18","S5P5A","KanWal",11.78,1.5467385
"92",92,"21-05-18","S5P6B","KanWal",14.68,0.4352011
"93",93,"21-05-18","S6P3A","KanWal",14.28,1.2167169
"94",94,"21-05-18","S6P4B","KanWal",11.76,1.9080356
"95",95,"21-05-18","S6P5C","KanWal",13.76,1.0077698
"96",96,"21-05-18","S6P6A","KanWal",15.4,0.9974969
"97",97,"21-05-18","S1P3D","Luc",9.34,0.5409251
"98",98,"21-05-18","S1P4C","Luc",8.04,0.8411896
"99",99,"21-05-18","S1P5B","Luc",9.38,1.9538168
"100",100,"21-05-18","S1P6A","Luc",7.48,1.7582378
"101",101,"21-05-18","S2P3B","Luc",9.26,1.0082658
"102",102,"21-05-18","S2P4A","Luc",7.74,0.9426558
"103",103,"21-05-18","S2P5C","Luc",11.76,0.3668787
"104",104,"21-05-18","S2P6A","Luc",9.74,1.1681609
"105",105,"21-05-18","S3P3B","Luc",7.86,0.5732364
"106",106,"21-05-18","S3P4C","Luc",10.1,1.2872451
"107",107,"21-05-18","S3P5C","Luc",11.02,1.1913857
"108",108,"21-05-18","S3P6C","Luc",10.76,0.7145628
"109",109,"21-05-18","S4P3D","Luc",9.36,0.7311635
"110",110,"21-05-18","S4P4D","Luc",9.54,0.9867117
"111",111,"21-05-18","S4P5C","Luc",8.52,0.3967367
"112",112,"21-05-18","S4P6D","Luc",10.32,0.9494209
"113",113,"21-05-18","S5P3C","Luc",9.68,1.2905038
"114",114,"21-05-18","S5P4D","Luc",9.06,0.4261455
"115",115,"21-05-18","S5P5B","Luc",7.8,0.5779273
"116",116,"21-05-18","S5P6A","Luc",8.62,1.6481505
"117",117,"21-05-18","S6P3B","Luc",7.94,0.5697368
"118",118,"21-05-18","S6P4D","Luc",12.46,1.5695859
"119",119,"21-05-18","S6P5A","Luc",7.02,0.9024411
"120",120,"21-05-18","S6P6D","Luc",10.36,0.7711031
"121",121,"21-05-18","S1P1D","Pha",14.84,1.3366376
"122",122,"21-05-18","S1P2A","Pha",14.8,0.85557
"123",123,"21-05-18","S2P7A","Pha",12.28,1.3455111
"124",124,"21-05-18","S2P8B","Pha",12.4,1.5226074
"125",125,"21-05-18","S3P1C","Pha",11.38,1.3481098
"126",126,"21-05-18","S3P2C","Pha",14.025,1.0435317
"127",127,"21-05-18","S4P1A","Pha",10.475,0.075
"128",128,"21-05-18","S4P2A","Pha",10.38,0.4487761
"129",129,"21-05-18","S5P7B","Pha",14.65,1.3871433
"130",130,"21-05-18","S5P8C","Pha",12.4,1.3453624
"131",131,"21-05-18","S6P1A","Pha",16.65,2.6821944
"132",132,"21-05-18","S6P2C","Pha",15.6,1.5543487
"133",133,"21-05-18","S1P3A","PhaSub",6.74,1.0007997
"134",134,"21-05-18","S1P4B","PhaSub",9.98,1.3286836
"135",135,"21-05-18","S1P5D","PhaSub",10.8,0.8820431
"136",136,"21-05-18","S1P6D","PhaSub",6,0.6503845
"137",137,"21-05-18","S2P3A","PhaSub",9.1,1.6483325
"138",138,"21-05-18","S2P4B","PhaSub",8.22,0.9774457
"139",139,"21-05-18","S2P5A","PhaSub",11.22,1.2897287
"140",140,"21-05-18","S2P6C","PhaSub",8.22,1.3847021
"141",141,"21-05-18","S3P3A","PhaSub",6.28,1.0910545
"142",142,"21-05-18","S3P4D","PhaSub",7.88,0.3337664
"143",143,"21-05-18","S3P5A","PhaSub",8.9,0.5440588
"144",144,"21-05-18","S3P6A","PhaSub",6.86,0.4965884
"145",145,"21-05-18","S4P3C","PhaSub",10.22,0.4993996
"146",146,"21-05-18","S4P4A","PhaSub",10.38,0.3411744
"147",147,"21-05-18","S4P5B","PhaSub",8.4,0.5357238
"148",148,"21-05-18","S4P6C","PhaSub",9.34,0.4226109
"149",149,"21-05-18","S5P3D","PhaSub",8.68,0.4363485
"150",150,"21-05-18","S5P4B","PhaSub",10.12,0.235372
"151",151,"21-05-18","S5P5C","PhaSub",11.16,1.9025246
"152",152,"21-05-18","S5P6D","PhaSub",9.92,1.0494761
"153",153,"21-05-18","S6P3C","PhaSub",8.8,1.6195678
"154",154,"21-05-18","S6P4A","PhaSub",9,0.8780661
"155",155,"21-05-18","S6P5B","PhaSub",9.8,0.9652288
"156",156,"21-05-18","S6P6C","PhaSub",9.4,1.0653638
"157",157,"21-05-18","S1P7C","Rho",9.68,0.95781
"158",158,"21-05-18","S1P8D","Rho",10.28,1.7576689
"159",159,"21-05-18","S2P1C","Rho",9.96,2.2484661
"160",160,"21-05-18","S2P2A","Rho",11.32,1.1590513
"161",161,"21-05-18","S3P7A","Rho",6.92,0.5808614
"162",162,"21-05-18","S3P8B","Rho",7.82,0.6382789
"163",163,"21-05-18","S4P7D","Rho",8.22,0.7109149
"164",164,"21-05-18","S4P8B","Rho",7.3,0.8282512
"165",165,"21-05-18","S5P1A","Rho",6.54,0.7639372
"166",166,"21-05-18","S5P2D","Rho",9.2,0.5958188
"167",167,"21-05-18","S6P7A","Rho",9.36,1.3800725
"168",168,"21-05-18","S6P8D","Rho",9.78,0.5911007
"169",169,"21-05-18","S1P1A","Rye",11.38,1.0165628
"170",170,"21-05-18","S1P2B","Rye",12.14,0.6144917
"171",171,"21-05-18","S2P7D","Rye",10.66,0.7208329
"172",172,"21-05-18","S2P8A","Rye",10.7,0.9156054
"173",173,"21-05-18","S3P1A","Rye",12.7,1.6212135
"174",174,"21-05-18","S3P2B","Rye",9.64,0.9672642
"175",175,"21-05-18","S4P1B","Rye",10.38,0.7109149
"176",176,"21-05-18","S4P2B","Rye",10.32,0.5141984
"177",177,"21-05-18","S5P7A","Rye",11.95,0.9682458
"178",178,"21-05-18","S5P8A","Rye",12.86,0.4874423
"179",179,"21-05-18","S6P1C","Rye",11.45,1.0789656
"180",180,"21-05-18","S6P2B","Rye",12.08,0.6865858
"181",181,"21-05-18","S1P1B","Wal",13.48,1.2018319
"182",182,"21-05-18","S1P2C","Wal",15.84,0.9373367
"183",183,"21-05-18","S2P7B","Wal",12.54,0.6046487
"184",184,"21-05-18","S2P8C","Wal",11.72,0.6514599
"185",185,"21-05-18","S3P1B","Wal",13.65,0.862651
"186",186,"21-05-18","S3P2D","Wal",11.08,0.8475848
"187",187,"21-05-18","S4P1C","Wal",12.16,1.6860012
"188",188,"21-05-18","S4P2D","Wal",12.675,0.6835874
"189",189,"21-05-18","S5P7D","Wal",13,0.8927486
"190",190,"21-05-18","S5P8B","Wal",12.02,0.8528775
"191",191,"21-05-18","S6P1D","Wal",16.025,0.6115213
"192",192,"21-05-18","S6P2D","Wal",14.16,1.16
"193",1,"2018-05-25","S1P7B","Bis",7.64,0.9135644
"194",2,"2018-05-25","S1P8B","Bis",6.38,0.8458132
"195",3,"2018-05-25","S2P1D","Bis",7.62,0.8901685
"196",4,"2018-05-25","S2P2D","Bis",7.6,0.2720294
"197",5,"2018-05-25","S3P7B","Bis",6.9,1.024207
"198",6,"2018-05-25","S3P8C","Bis",6.7,0.7148426
"199",7,"2018-05-25","S4P7B","Bis",7.54,0.537215
"200",8,"2018-05-25","S4P8D","Bis",5.82,0.5842944
"201",9,"2018-05-25","S5P1C","Bis",7.5,0.4438468
"202",10,"2018-05-25","S5P2A","Bis",6.52,0.2764055
"203",11,"2018-05-25","S6P7D","Bis",6.82,0.5053712
"204",12,"2018-05-25","S6P8C","Bis",5.22,0.7206941
"205",13,"2018-05-25","S1P7A","DigBis",9.28,0.4747631
"206",14,"2018-05-25","S1P8C","DigBis",7.34,0.7877817
"207",15,"2018-05-25","S2P1B","DigBis",9.44,0.8065978
"208",16,"2018-05-25","S2P2C","DigBis",10.46,0.4925444
"209",17,"2018-05-25","S3P7C","DigBis",8.52,0.9118114
"210",18,"2018-05-25","S3P8A","DigBis",7.28,0.80025
"211",19,"2018-05-25","S4P7C","DigBis",8.12,0.6909414
"212",20,"2018-05-25","S4P8A","DigBis",6.38,0.781281
"213",21,"2018-05-25","S5P1D","DigBis",8.04,0.8394046
"214",22,"2018-05-25","S5P2C","DigBis",7.08,0.4029888
"215",23,"2018-05-25","S6P7C","DigBis",7.14,0.6376519
"216",24,"2018-05-25","S6P8A","DigBis",6.94,0.7652451
"217",25,"2018-05-25","S1P7D","Dig",9.9,1.7880157
"218",26,"2018-05-25","S1P8A","Dig",9.9,1.4251316
"219",27,"2018-05-25","S2P1A","Dig",8.64,1.2556273
"220",28,"2018-05-25","S2P2B","Dig",9.44,0.6273755
"221",29,"2018-05-25","S3P7D","Dig",7.64,1.1638728
"222",30,"2018-05-25","S3P8D","Dig",9.24,1.0141992
"223",31,"2018-05-25","S4P7A","Dig",5.96,0.24
"224",32,"2018-05-25","S4P8C","Dig",5.82,0.4409082
"225",33,"2018-05-25","S5P1B","Dig",7.52,1.2018319
"226",34,"2018-05-25","S5P2B","Dig",6.74,0.6185467
"227",35,"2018-05-25","S6P7B","Dig",6.8,0.6356099
"228",36,"2018-05-25","S6P8B","Dig",6.68,0.5435071
"229",37,"2018-05-25","S1P3C","Fes",7.94,0.4822862
"230",38,"2018-05-25","S1P4A","Fes",5.7,0.3405877
"231",39,"2018-05-25","S1P5C","Fes",5.66,0.6675328
"232",40,"2018-05-25","S1P6B","Fes",4.98,0.646065
"233",41,"2018-05-25","S2P3C","Fes",6,0.543139
"234",42,"2018-05-25","S2P4C","Fes",6.38,0.8446301
"235",43,"2018-05-25","S2P5B","Fes",5.34,0.8857765
"236",44,"2018-05-25","S2P6D","Fes",4.58,0.1984943
"237",45,"2018-05-25","S3P3D","Fes",5.84,0.3355592
"238",46,"2018-05-25","S3P4B","Fes",5.2,0.4301163
"239",47,"2018-05-25","S3P5D","Fes",5.16,0.1691153
"240",48,"2018-05-25","S3P6B","Fes",6.5,0.7395945
"241",49,"2018-05-25","S4P3B","Fes",5.06,0.3613862
"242",50,"2018-05-25","S4P4C","Fes",5.94,0.4261455
"243",51,"2018-05-25","S4P5A","Fes",6.6,0.4123106
"244",52,"2018-05-25","S4P6A","Fes",5,0.2966479
"245",53,"2018-05-25","S5P3A","Fes",4.46,0.4478839
"246",54,"2018-05-25","S5P4A","Fes",5.76,0.4874423
"247",55,"2018-05-25","S5P5D","Fes",4.14,0.7547185
"248",56,"2018-05-25","S5P6C","Fes",5.14,0.5249762
"249",57,"2018-05-25","S6P3D","Fes",6.48,0.5834381
"250",58,"2018-05-25","S6P4C","Fes",6.28,0.5686827
"251",59,"2018-05-25","S6P5D","Fes",5.72,0.6583312
"252",60,"2018-05-25","S6P6B","Fes",4.88,0.2853069
"253",61,"2018-05-25","S1P3B","KanWal",13.34,0.5626722
"254",62,"2018-05-25","S1P4D","KanWal",10.6,0.5089204
"255",63,"2018-05-25","S1P5A","KanWal",12.28,1.2269474
"256",64,"2018-05-25","S1P6C","KanWal",10.94,0.9217375
"257",65,"2018-05-25","S2P3D","KanWal",10,0.5029911
"258",66,"2018-05-25","S2P4D","KanWal",11.22,1.3477388
"259",67,"2018-05-25","S2P5D","KanWal",11.36,0.4190465
"260",68,"2018-05-25","S2P6B","KanWal",9.5,0.6992853
"261",69,"2018-05-25","S3P3C","KanWal",11.36,0.9780593
"262",70,"2018-05-25","S3P4A","KanWal",10.32,1.0239141
"263",71,"2018-05-25","S3P5B","KanWal",9.84,0.8316249
"264",72,"2018-05-25","S3P6D","KanWal",11.52,0.4831149
"265",73,"2018-05-25","S4P3A","KanWal",10.2,0.6957011
"266",74,"2018-05-25","S4P4B","KanWal",10.54,0.1860108
"267",75,"2018-05-25","S4P5D","KanWal",11.78,0.9398936
"268",76,"2018-05-25","S4P6B","KanWal",9.88,0.7052659
"269",77,"2018-05-25","S5P3B","KanWal",8.82,0.8610459
"270",78,"2018-05-25","S5P4C","KanWal",11.46,0.8316249
"271",79,"2018-05-25","S5P5A","KanWal",8.82,1.1416655
"272",80,"2018-05-25","S5P6B","KanWal",11.96,0.5025933
"273",81,"2018-05-25","S6P3A","KanWal",10.92,0.8428523
"274",82,"2018-05-25","S6P4B","KanWal",10.22,1.3595588
"275",83,"2018-05-25","S6P5C","KanWal",9.96,0.5005996
"276",84,"2018-05-25","S6P6A","KanWal",11.84,0.9233634
"277",85,"2018-05-25","S1P1C","Kan",13.625,0.3660032
"278",86,"2018-05-25","S1P2D","Kan",12.3,0.9674709
"279",87,"2018-05-25","S2P7C","Kan",10.78,1.1284503
"280",88,"2018-05-25","S2P8D","Kan",9.56,0.7352551
"281",89,"2018-05-25","S3P1D","Kan",9.18,0.6398437
"282",90,"2018-05-25","S3P2A","Kan",10.2,1.0526158
"283",91,"2018-05-25","S4P1D","Kan",12.56,0.9211949
"284",92,"2018-05-25","S4P2C","Kan",10.56,0.4578209
"285",93,"2018-05-25","S5P7C","Kan",8.16,0.6177378
"286",94,"2018-05-25","S5P8D","Kan",9.5,0.6196773
"287",95,"2018-05-25","S6P1B","Kan",11.06,0.4802083
"288",96,"2018-05-25","S6P2A","Kan",10.98,1.1568924
"289",97,"2018-05-25","S1P3D","Luc",6.98,0.4270831
"290",98,"2018-05-25","S1P4C","Luc",5.36,0.7619711
"291",99,"2018-05-25","S1P5B","Luc",5.26,1.4500345
"292",100,"2018-05-25","S1P6A","Luc",5.1,1.2016655
"293",101,"2018-05-25","S2P3B","Luc",5.1,0.5648008
"294",102,"2018-05-25","S2P4A","Luc",4.66,0.6968501
"295",103,"2018-05-25","S2P5C","Luc",8.92,0.4576024
"296",104,"2018-05-25","S2P6A","Luc",6.08,0.6822023
"297",105,"2018-05-25","S3P3B","Luc",4.32,0.4619524
"298",106,"2018-05-25","S3P4C","Luc",5.92,1.1069779
"299",107,"2018-05-25","S3P5C","Luc",7.26,0.6493073
"300",108,"2018-05-25","S3P6C","Luc",7.1,0.5656854
"301",109,"2018-05-25","S4P3D","Luc",5.66,0.5192302
"302",110,"2018-05-25","S4P4D","Luc",6.16,0.8201219
"303",111,"2018-05-25","S4P5C","Luc",5.32,0.670373
"304",112,"2018-05-25","S4P6D","Luc",5.82,0.9270383
"305",113,"2018-05-25","S5P3C","Luc",5,0.870632
"306",114,"2018-05-25","S5P4D","Luc",5.84,0.6823489
"307",115,"2018-05-25","S5P5B","Luc",4.5,0.7668116
"308",116,"2018-05-25","S5P6A","Luc",4.78,0.3733631
"309",117,"2018-05-25","S6P3B","Luc",4.76,0.5143928
"310",118,"2018-05-25","S6P4D","Luc",9.8,0.8179242
"311",119,"2018-05-25","S6P5A","Luc",4.46,0.4273172
"312",120,"2018-05-25","S6P6D","Luc",6.72,0.7670724
"313",121,"2018-05-25","S1P3A","PhaSub",8.6,0.838451
"314",122,"2018-05-25","S1P4B","PhaSub",6.64,1.1075198
"315",123,"2018-05-25","S1P5D","PhaSub",7.58,0.9759098
"316",124,"2018-05-25","S1P6D","PhaSub",5.44,0.6852737
"317",125,"2018-05-25","S2P3A","PhaSub",6.58,1.2431412
"318",126,"2018-05-25","S2P4B","PhaSub",7.02,0.3916631
"319",127,"2018-05-25","S2P5A","PhaSub",8.96,0.9036592
"320",128,"2018-05-25","S2P6C","PhaSub",5.94,0.3295451
"321",129,"2018-05-25","S3P3A","PhaSub",5.96,1.0122253
"322",130,"2018-05-25","S3P4D","PhaSub",5.84,0.434281
"323",131,"2018-05-25","S3P5A","PhaSub",6.28,0.5247857
"324",132,"2018-05-25","S3P6A","PhaSub",6.08,0.5885576
"325",133,"2018-05-25","S4P3C","PhaSub",6.32,0.5695612
"326",134,"2018-05-25","S4P4A","PhaSub",7.22,0.235372
"327",135,"2018-05-25","S4P5B","PhaSub",6.54,0.4864155
"328",136,"2018-05-25","S4P6C","PhaSub",6.7,0.3405877
"329",137,"2018-05-25","S5P3D","PhaSub",6,0.4494441
"330",138,"2018-05-25","S5P4B","PhaSub",7.18,0.3215587
"331",139,"2018-05-25","S5P5C","PhaSub",8.38,0.4810405
"332",140,"2018-05-25","S5P6D","PhaSub",6.4,0.250998
"333",141,"2018-05-25","S6P3C","PhaSub",6.7,1.3243867
"334",142,"2018-05-25","S6P4A","PhaSub",7.72,0.7378347
"335",143,"2018-05-25","S6P5B","PhaSub",7.34,1.0122253
"336",144,"2018-05-25","S6P6C","PhaSub",7.36,0.9173876
"337",145,"2018-05-25","S1P1D","Pha",16.82,0.8315047
"338",146,"2018-05-25","S1P2A","Pha",14.82,1.1328725
"339",147,"2018-05-25","S2P7A","Pha",14,0.913236
"340",148,"2018-05-25","S2P8B","Pha",13.2,0.2
"341",149,"2018-05-25","S3P1C","Pha",12.8,1.502997
"342",150,"2018-05-25","S3P2C","Pha",13.96,0.7978722
"343",151,"2018-05-25","S4P1A","Pha",12.44,0.4696807
"344",152,"2018-05-25","S4P2A","Pha",13.02,0.6909414
"345",153,"2018-05-25","S5P7B","Pha",13.78,1.2842897
"346",154,"2018-05-25","S5P8C","Pha",12.62,0.6061353
"347",155,"2018-05-25","S6P1A","Pha",16.2,1.1870131
"348",156,"2018-05-25","S6P2C","Pha",13.66,1.5075145
"349",157,"2018-05-25","S1P7C","Rho",7.34,0.128841
"350",158,"2018-05-25","S1P8D","Rho",6.24,0.7345747
"351",159,"2018-05-25","S2P1C","Rho",8.06,1.5147937
"352",160,"2018-05-25","S2P2A","Rho",7.78,0.7716217
"353",161,"2018-05-25","S3P7A","Rho",5.5,0.3521363
"354",162,"2018-05-25","S3P8B","Rho",6.34,0.7311635
"355",163,"2018-05-25","S4P7D","Rho",5.52,0.6696268
"356",164,"2018-05-25","S4P8B","Rho",5.2,0.8228001
"357",165,"2018-05-25","S5P1A","Rho",4.48,0.8505292
"358",166,"2018-05-25","S5P2D","Rho",5.46,0.6376519
"359",167,"2018-05-25","S6P7A","Rho",6.38,1.1863389
"360",168,"2018-05-25","S6P8D","Rho",6.58,0.6763135
"361",169,"2018-05-25","S1P1A","Rye",10.5,0.8306624
"362",170,"2018-05-25","S1P2B","Rye",10.82,0.3942081
"363",171,"2018-05-25","S2P7D","Rye",8.62,0.8206095
"364",172,"2018-05-25","S2P8A","Rye",8.88,0.1462874
"365",173,"2018-05-25","S3P1A","Rye",10.82,0.8278889
"366",174,"2018-05-25","S3P2B","Rye",10.1,0.5403702
"367",175,"2018-05-25","S4P1B","Rye",9.4,0.5779273
"368",176,"2018-05-25","S4P2B","Rye",8.5,0.2469818
"369",177,"2018-05-25","S5P7A","Rye",10.22,0.6843975
"370",178,"2018-05-25","S5P8A","Rye",10.08,0.3916631
"371",179,"2018-05-25","S6P1C","Rye",12.94,0.9325235
"372",180,"2018-05-25","S6P2B","Rye",10.9,0.4062019
"373",181,"2018-05-25","S1P1B","Wal",14.16,0.3627671
"374",182,"2018-05-25","S1P2C","Wal",13.44,0.7619711
"375",183,"2018-05-25","S2P7B","Wal",11.02,0.4831149
"376",184,"2018-05-25","S2P8C","Wal",11.5,0.5540758
"377",185,"2018-05-25","S3P1B","Wal",11.78,0.8748714
"378",186,"2018-05-25","S3P2D","Wal",10.6,0.2898275
"379",187,"2018-05-25","S4P1C","Wal",11.26,0.8947625
"380",188,"2018-05-25","S4P2D","Wal",12.16,0.7527284
"381",189,"2018-05-25","S5P7D","Wal",9.9,0.2073644
"382",190,"2018-05-25","S5P8B","Wal",11.04,0.5316014
"383",191,"2018-05-25","S6P1D","Wal",15.82,0.7317103
"384",192,"2018-05-25","S6P2D","Wal",15.44,1.081018
"385",1,"2018-05-29","S1P7D","Dig",7.2,1.2157302
"386",2,"2018-05-29","S1P8A","Dig",7.38,1.0278132
"387",3,"2018-05-29","S2P1A","Dig",7.02,1.1177656
"388",4,"2018-05-29","S2P2B","Dig",5.82,1.0145935
"389",5,"2018-05-29","S3P7D","Dig",6.96,0.9992998
"390",6,"2018-05-29","S3P8D","Dig",7.9,0.9005554
"391",7,"2018-05-29","S4P7A","Dig",3.8,0.2
"392",8,"2018-05-29","S4P8C","Dig",3.5,0.2236068
"393",9,"2018-05-29","S5P1B","Dig",5.1,0.6957011
"394",10,"2018-05-29","S5P2B","Dig",5.28,0.3215587
"395",11,"2018-05-29","S6P7B","Dig",5.14,0.4632494
"396",12,"2018-05-29","S6P8B","Dig",4.48,0.5209607
"397",13,"2018-05-29","S1P3B","KanWal",11.34,0.3325658
"398",14,"2018-05-29","S1P4D","KanWal",8.14,1.2102066
"399",15,"2018-05-29","S1P5A","KanWal",9.3,0.8080842
"400",16,"2018-05-29","S1P6C","KanWal",9.26,0.4621688
"401",17,"2018-05-29","S2P3D","KanWal",7.54,0.44
"402",18,"2018-05-29","S2P4D","KanWal",9.02,0.688767
"403",19,"2018-05-29","S2P5D","KanWal",9.94,0.7782031
"404",20,"2018-05-29","S2P6B","KanWal",7.64,0.6607571
"405",21,"2018-05-29","S3P3C","KanWal",8.5,0.9104944
"406",22,"2018-05-29","S3P4A","KanWal",8.04,0.7567034
"407",23,"2018-05-29","S3P5B","KanWal",7.94,1.0230347
"408",24,"2018-05-29","S3P6D","KanWal",9.86,0.4707441
"409",25,"2018-05-29","S4P3A","KanWal",8.8,0.6348228
"410",26,"2018-05-29","S4P4B","KanWal",9.96,0.6645299
"411",27,"2018-05-29","S4P5D","KanWal",9.72,1.1069779
"412",28,"2018-05-29","S4P6B","KanWal",7.86,0.5268776
"413",29,"2018-05-29","S5P3B","KanWal",5.96,0.728423
"414",30,"2018-05-29","S5P4C","KanWal",8.76,0.4273172
"415",31,"2018-05-29","S5P5A","KanWal",6.48,0.9478396
"416",32,"2018-05-29","S5P6B","KanWal",9.58,0.4608687
"417",33,"2018-05-29","S6P3A","KanWal",8.82,1.0537552
"418",34,"2018-05-29","S6P4B","KanWal",7.92,0.8884819
"419",35,"2018-05-29","S6P5C","KanWal",8.4,0.4516636
"420",36,"2018-05-29","S6P6A","KanWal",9.76,0.7447147
"421",37,"2018-05-29","S1P1C","Kan",10.82,0.7532596
"422",38,"2018-05-29","S1P2D","Kan",10.8,0.9721111
"423",39,"2018-05-29","S2P7C","Kan",8.98,0.7716217
"424",40,"2018-05-29","S2P8D","Kan",8.4,0.5991661
"425",41,"2018-05-29","S3P1D","Kan",6.9,0.6640783
